source_path,bytes,git_mode,git_blob,kind,collection,canonical_owner,incubation_home,canonical_home,disposition,merge_group,trust_class,sensitivity,confidence,duplicate_of,duplicate_action,flags,migration_state,provenance_state,exit_criteria,destination_evidence,deletion_approved_by,deletion_approved_at,notes
.staging/.github/agents/awesome/code-tour.agent.md,7047,100644,12ed8730ff14ae856b9c85abaf98bc2b449f4949,agent,community Copilot agents,aether,aether/.staging/community/awesome-copilot/agents/code-tour.agent.md,aether/library/community/awesome-copilot/agents/code-tour.agent.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/agents/awesome/comet-opik.agent.md,9949,100644,b7c6ba2369d8a1b769f4b89d4992f5d47824c067,agent,community Copilot agents,aether,aether/.staging/community/awesome-copilot/agents/comet-opik.agent.md,aether/library/community/awesome-copilot/agents/comet-opik.agent.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/agents/awesome/context-architect.agent.md,1968,100644,2dc3d71974c4e850d92b5d46f3253a1b3040c58d,agent,community Copilot agents,aether,aether/.staging/community/awesome-copilot/agents/context-architect.agent.md,aether/library/community/awesome-copilot/agents/context-architect.agent.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/agents/awesome/context7.agent.md,26684,100644,665a9acec2b3a19ee115daba7be6d2c65bd443ab,agent,community Copilot agents,aether,aether/.staging/community/awesome-copilot/agents/context7.agent.md,aether/library/community/awesome-copilot/agents/context7.agent.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/agents/awesome/critical-thinking.agent.md,2153,100644,566de87da1f00910c14df622085133fd2670561d,agent,community Copilot agents,aether,aether/.staging/community/awesome-copilot/agents/critical-thinking.agent.md,aether/library/community/awesome-copilot/agents/critical-thinking.agent.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/agents/awesome/csharp-dotnet-janitor.agent.md,3027,100644,858f55bdd2e2d994ef4cc53181502006a50bcb0f,agent,community Copilot agents,aether,aether/.staging/community/awesome-copilot/agents/csharp-dotnet-janitor.agent.md,aether/library/community/awesome-copilot/agents/csharp-dotnet-janitor.agent.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/agents/awesome/csharp-mcp-expert.agent.md,7063,100644,38a815a5ec4a1839172fff9942ec27ff68dae36c,agent,community Copilot agents,aether,aether/.staging/community/awesome-copilot/agents/csharp-mcp-expert.agent.md,aether/library/community/awesome-copilot/agents/csharp-mcp-expert.agent.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/agents/awesome/custom-agent-foundry.agent.md,7208,100644,58ebec9a87d3b655abc8fa2c6b389e4100dbe70f,agent,community Copilot agents,aether,aether/.staging/community/awesome-copilot/agents/custom-agent-foundry.agent.md,aether/library/community/awesome-copilot/agents/custom-agent-foundry.agent.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/agents/awesome/debian-linux-expert.agent.md,2201,100644,57f7f5d3948ca6a641ae760aad6708f91ef7c698,agent,community Copilot agents,aether,aether/.staging/community/awesome-copilot/agents/debian-linux-expert.agent.md,aether/library/community/awesome-copilot/agents/debian-linux-expert.agent.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/agents/awesome/debug.agent.md,3553,100644,f8b30690c34fda839c50cfe30326b98589af5a80,agent,community Copilot agents,aether,aether/.staging/community/awesome-copilot/agents/debug.agent.md,aether/library/community/awesome-copilot/agents/debug.agent.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/agents/awesome/declarative-agents-architect.agent.md,4057,100644,0c59140e851a7f8cf4575f07fc5d3d9fdf258050,agent,community Copilot agents,aether,aether/.staging/community/awesome-copilot/agents/declarative-agents-architect.agent.md,aether/library/community/awesome-copilot/agents/declarative-agents-architect.agent.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/agents/awesome/defender-scout-kql.agent.md,5831,100644,4d06856c7780be2036f8144ac56296b3984460ef,agent,community Copilot agents,aether,aether/.staging/community/awesome-copilot/agents/defender-scout-kql.agent.md,aether/library/community/awesome-copilot/agents/defender-scout-kql.agent.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
.staging/.github/agents/awesome/delphi-expert.agent.md,24100,100644,0e7f31de5cf588d81a34f008c6d488fe0de2ce40,agent,community Copilot agents,aether,aether/.staging/community/awesome-copilot/agents/delphi-expert.agent.md,aether/library/community/awesome-copilot/agents/delphi-expert.agent.md,quarantine-and-curate,aether-community-awesome-copilot,quarantined-instruction,restricted-review,high,,,,quarantined,needs-source-license-review,destination revision recorded; owner validation passes; provenance and license resolved; source removal approved separately,,,,"Preserve the upstream package boundary; verify provenance, license, prompt safety, and bundled executable behavior before any generated distribution can activate it."
